,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
C230035I16Rik,20.84823387561577,4.291997183314255,3.125089606828578,1.3733997175427828,0.1696281175451122,0.5947087579354103,C230035I16Rik
Prkar2a,503.0154560926569,-1.2569179221730387,0.9156970107458233,-1.3726351701741337,0.16986579254697753,0.5947087579354103,Prkar2a
Magee1,519.1829434492357,-1.5096636204015574,1.0990319786483358,-1.3736302944144032,0.16955648702657033,0.5947087579354103,Magee1
Me3,169.00402905697422,2.519585933593337,1.835400610119099,1.3727716552463398,0.1698233451086233,0.5947087579354103,Me3
Kif13a,318.73602765924994,-2.0562105268736715,1.497175378943256,-1.3733932282034964,0.1696301338376187,0.5947087579354103,Kif13a
Gm16515,74.77800399169627,-2.3810768893588365,1.7332816339846142,-1.37373917929599,0.16952266896717105,0.5947087579354103,Gm16515
Mical1,1033.204618216825,-1.4037007661428722,1.0221745974266245,-1.3732495110686165,0.1696747925709079,0.5947087579354103,Mical1
Bcs1l,274.65245817537084,1.8687013157837804,1.3612705773401559,1.3727625843754845,0.16982616594136324,0.5947087579354103,Bcs1l
Ccl7,4437.107072787302,3.6323061396062317,2.6444023484302814,1.373583010831302,0.16957117419452505,0.5947087579354103,Ccl7
Necab1,45.79363936727893,-3.282243529487458,2.3911573228004457,-1.3726589623318475,0.1698583925123346,0.5947087579354103,Necab1
Pdk2,1427.4390590273863,-0.9166181303451606,0.6674546066583873,-1.3733040737170292,0.16965783670870271,0.5947087579354103,Pdk2
Sidt2,2397.092126365789,-1.0524136658121768,0.7674137884390196,-1.3713770610674971,0.17025744446403956,0.5947736569820679,Sidt2
1500011H22Rik,1817.5807352953952,0.9658373330298642,0.7049276656519491,1.3701226098660972,0.17064863103723604,0.5947736569820679,1500011H22Rik
Anpep,430.57621656277234,-1.001472901020341,0.7306364039110618,-1.3706857414433558,0.17047294154911263,0.5947736569820679,Anpep
Nufip1,447.67016104287666,-1.4598923796201964,1.065604346002383,-1.3700135374794462,0.17068267583177976,0.5947736569820679,Nufip1
Cml3,202.32330149939875,1.9462824818846882,1.4202922258470698,1.3703394600529586,0.17058096063891315,0.5947736569820679,Cml3
Mfhas1,718.1237944247214,-1.2524057354281457,0.9135590181609272,-1.3709084038701145,0.17040351126206144,0.5947736569820679,Mfhas1
Cuedc2,2434.518447515798,0.9408982570465743,0.6863110986078871,1.3709500821931797,0.17039051754008672,0.5947736569820679,Cuedc2
Arhgap17,188.56033202255279,-1.5153040348969269,1.1062280160560463,-1.3697935804404315,0.1707513465594206,0.5947736569820679,Arhgap17
Gps1,4046.7027880189335,0.6961864919903837,0.5081623060104595,1.3700081327481501,0.17068436294436629,0.5947736569820679,Gps1
Aff3,653.1041343845806,0.7151707703961796,0.5220983429981342,1.369800881361417,0.17074906687522406,0.5947736569820679,Aff3
Pim1,471.6193448543631,1.0405860833193592,0.758687838983315,1.371560251596762,0.1702003748246559,0.5947736569820679,Pim1
Fbl,391.8633539186687,1.269654621160855,0.925672391793809,1.3716025587632164,0.1701871968432258,0.5947736569820679,Fbl
Neat1,3340.477703113279,-0.600593614914763,0.43843199020572743,-1.3698672276011241,0.17072835156472144,0.5947736569820679,Neat1
Hint1,3908.0690667668055,0.6416297422507871,0.4681591686391678,1.370537597535169,0.1705191473166069,0.5947736569820679,Hint1
Csrp2,5735.825772260652,0.46164246882211496,0.33696693051453586,1.3699933940615603,0.17068896375898612,0.5947736569820679,Csrp2
Usp47,1074.1398143267368,-0.7264047267303781,0.5302869013309276,-1.3698334333871516,0.17073890290916272,0.5947736569820679,Usp47
Cthrc1,193.91674624064973,3.656778718951014,2.668925404116761,1.3701314818730077,0.17064586203897703,0.5947736569820679,Cthrc1
Snrnp200,292.5315129528017,-1.2213798966367682,0.8917930245938861,-1.3695777640702815,0.1708187446802446,0.5948307555870447,Snrnp200
Rps6kb2,555.2495320319672,1.848791017209781,1.3501190350439836,1.369354085989575,0.17088861899102015,0.5948964402009782,Rps6kb2
Rbbp4,2479.6408763318095,-0.5029557141258403,0.3677642631090984,-1.3676035563483693,0.17143620267093462,0.5964465977173149,Rbbp4
Msc,472.3804441331883,2.114247076254185,1.5458570595321588,1.3676860115993164,0.17141038037625989,0.5964465977173149,Msc
Hsf1,945.7892387233593,0.8226377911066435,0.6016370200451913,1.3673324009298031,0.17152114023706222,0.5965641328495734,Hsf1
A930005H10Rik,142.79398929549683,1.9363508890168644,1.4168325341654362,1.3666759072252972,0.1717269128191542,0.5970166782943228,A930005H10Rik
Vwa5a,1564.9808972551186,-1.5704822302271002,1.1491972355602416,-1.3665906788067406,0.1717536405142731,0.5970166782943228,Vwa5a
Garnl3,171.5175336268038,-2.775957872638986,2.0317957927480723,-1.3662583033920004,0.17185790343614216,0.5970485011207459,Garnl3
Sult1a1,1953.348882804484,-0.8785586273636841,0.6430508446652766,-1.3662350880216865,0.17186518764039993,0.5970485011207459,Sult1a1
Pum1,1047.3568223515322,-0.7796780583326465,0.5707706751709982,-1.3660093138090204,0.17193604006280427,0.5971167656975651,Pum1
Asl,779.0371469886749,1.0385342647454803,0.760446845339351,1.365689490475869,0.17203644437091592,0.5972875898343618,Asl
Grina,7953.4229181546725,0.6123994643084768,0.44851325441253864,1.3653988110353523,0.17212773738946952,0.597426688522617,Grina
Cul3,248.5934019628505,-1.7575611974857,1.2879178599097665,-1.3646531756371774,0.1723620831009226,0.5977922597948283,Cul3
Fbxo42,503.31464940852885,-1.7396406713052182,1.2754686317354516,-1.3639227402544556,0.17259188292995942,0.5977922597948283,Fbxo42
Rbx1,2337.5816539501634,0.4638789027663633,0.34001802741963016,1.364277377545842,0.1724802830784613,0.5977922597948283,Rbx1
Zfp58,259.75487433839635,1.6816697214637868,1.2328083299670767,1.364096656865303,0.17253714683539456,0.5977922597948283,Zfp58
Med25,993.4033218240648,0.9183711002770726,0.6733275740078452,1.363929141963778,0.17258986791484332,0.5977922597948283,Med25
Prkag1,3840.1597778960722,0.49811660696043286,0.36499074045942587,1.3647376542578507,0.17233552033780108,0.5977922597948283,Prkag1
Swap70,462.6941257305493,-1.5712704743465036,1.1517107518006513,-1.3642926159106252,0.17247548896828424,0.5977922597948283,Swap70
